,Year,MSRP,Drivetrain,Passenger Capacity,Passenger Doors,Body Style,Front Hip Room (in),Front Leg Room (in),Second Shoulder Room (in),Second Head Room (in),Front Shoulder Room (in),Front Head Room (in),Second Leg Room (in),Wheelbase (in),"Width, Max w/o mirrors (in)","Height, Overall (in)","Fuel Tank Capacity, Approx (gal)",EPA Fuel Economy Est - City (MPG),EPA Fuel Economy Est - Hwy (MPG),Fuel System,First Gear Ratio (:1),Fourth Gear Ratio (:1),Second Gear Ratio (:1),Reverse Ratio (:1),Fifth Gear Ratio (:1),Trans Type,Third Gear Ratio (:1),Steering Type,Turning Diameter - Curb to Curb,Front Wheel Material,Suspension Type - Front,Suspension Type - Rear,Air Bag-Frontal-Driver,Air Bag-Frontal-Passenger,Air Bag-Passenger Switch (On/Off),Air Bag-Side Body-Front,Air Bag-Side Body-Rear,Air Bag-Side Head-Front,Air Bag-Side Head-Rear,Brakes-ABS,Child Safety Rear Door Locks,Daytime Running Lights,Traction Control,Night Vision,Rollover Protection Bars,Fog Lamps,Parking Aid,Tire Pressure Monitor,Back-Up Camera,Stability Control,Basic Miles/km,Basic Years,Corrosion Miles/km,Corrosion Years,Drivetrain Miles/km,Drivetrain Years,Roadside Assistance Miles/km,Roadside Assistance Years,Maximum Alternator Capacity (amps),Gear,Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Engine Configuration,Engine Class,Displacement (L),Displacement (cc),Rear Tire Width,Front Tire Width,Rear Wheel Size,Front Wheel Size,Tire Rating,Tire Width Ratio,Wheel Size Ratio,Tire Ratio,Make
3593,2007,21445.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,34.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,234.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,225.0,225.0,17.0,17.0,NA,1.0,1.0,5.0,Hyundai
3594,2007,20995.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,34.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,234.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,225.0,225.0,17.0,17.0,NA,1.0,1.0,5.0,Hyundai
3595,2007,23445.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,34.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,234.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,225.0,225.0,17.0,17.0,NA,1.0,1.0,5.0,Hyundai
3596,2007,22995.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,34.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,234.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,225.0,225.0,17.0,17.0,NA,1.0,1.0,5.0,Hyundai
3597,2006,22895.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,30.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,235.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,225.0,225.0,17.0,17.0,NA,1.0,1.0,5.0,Hyundai
3598,2006,20895.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,20.0,30.0,MPI,3.78,1.03,2.06,3.8,0.72,5,1.42,Pwr Rack & Pinion,35.8,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,5.0,235.0,6000.0,226.0,3500.0,6.0,V,Gas,3.3,204.0,215.0,215.0,16.0,16.0,NA,1.0,1.0,6.0,Hyundai
3599,2006,17895.0,Front Wheel Drive,5,4,4dr Car,55.5,43.7,56.9,38.2,57.4,40.1,37.4,107.4,72.1,58.0,17.7,24.0,34.0,MPI,3.26,1.17,1.79,3.41,0.97,5,1.55,Pwr Rack & Pinion,35.8,Steel,Independent,Independent,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,110,5.0,162.0,5800.0,164.0,4250.0,4.0,I,Gas,2.4,144.0,215.0,215.0,16.0,16.0,NA,1.0,1.0,6.0,Hyundai
3600,2005,16449.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,22.0,30.0,MPI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Steel,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,138.0,5500.0,147.0,3000.0,4.0,I,Gas,2.4,146.0,205.0,205.0,15.0,15.0,NA,1.0,1.0,6.0,Hyundai
3601,2004,15999.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,22.0,30.0,MPI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Steel,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,138.0,5500.0,147.0,3000.0,4.0,I,Gas,2.4,143.0,205.0,205.0,15.0,15.0,NA,1.0,1.0,6.0,Hyundai
3602,2003,18574.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,20.0,27.0,MPI,3.23,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,181.0,4000.0,6.0,V,Gas,2.7,162.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3603,2003,17349.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,20.0,27.0,MPI,3.23,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,181.0,4000.0,6.0,V,Gas,2.7,162.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3604,2003,15499.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,20.0,27.0,MPI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Steel,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,181.0,4000.0,6.0,V,Gas,2.7,162.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3605,2003,15499.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,22.0,30.0,MPI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Steel,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,138.0,5500.0,147.0,3000.0,4.0,I,Gas,2.4,143.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3606,2002,18324.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,20.0,28.0,MPI,3.23,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,181.0,6000.0,177.0,4000.0,6.0,V,Gas,2.7,162.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3607,2002,16999.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,20.0,28.0,MPI,3.23,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,181.0,6000.0,177.0,4000.0,6.0,V,Gas,2.7,162.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3608,2002,15499.0,Front Wheel Drive,5,4,4dr Car,55.8,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.7,56.0,17.2,22.0,30.0,MPI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Steel,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,149.0,5500.0,156.0,3000.0,4.0,I,Gas,2.4,143.0,205.0,205.0,15.0,15.0,NA,1.0,1.0,6.0,Hyundai
3609,2001,18324.0,Front Wheel Drive,5,4,4dr Car,55.9,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.6,55.5,17.2,20.0,28.0,EFI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,166.0,4000.0,6.0,V,Gas,2.5,153.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3610,2001,16999.0,Front Wheel Drive,5,4,4dr Car,55.9,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.6,55.5,17.2,20.0,28.0,EFI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,166.0,4000.0,6.0,V,Gas,2.5,153.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3611,2001,14999.0,Front Wheel Drive,5,4,4dr Car,55.9,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.6,55.5,17.2,22.0,30.0,EFI,3.46,0.94,1.95,3.46,0.78,5,1.3,Pwr Rack & Pinion,34.4,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,90,5.0,149.0,5500.0,156.0,3000.0,4.0,I,Gas,2.4,146.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3612,2000,16999.0,Front Wheel Drive,5,4,4dr Car,57.9,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.6,55.5,17.2,20.0,28.0,EFI,3.455,0.943,1.9469999999999998,3.455,0.775,5,1.296,Pwr Rack & Pinion,17.25,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,95,5.0,170.0,6000.0,166.0,4000.0,6.0,V,Gas,2.5,153.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3613,2000,14999.0,Front Wheel Drive,5,4,4dr Car,57.9,43.3,55.7,37.6,56.9,39.3,36.2,106.3,71.6,55.5,17.2,21.0,29.0,EFI,3.455,0.943,1.9469999999999998,3.455,0.775,5,1.296,Pwr Rack & Pinion,17.25,Aluminum,Independent,Independent,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,60000.0,5.0,100000.0,5.0,100000.0,10.0,150000.0,5.0,90,5.0,149.0,5500.0,156.0,3000.0,4.0,I,Gas,2.4,146.0,205.0,205.0,15.0,15.0,H,1.0,1.0,6.0,Hyundai
3614,2019,31950.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,26.0,29.0,Gasoline Direct Injection,3.64,1.02,2.17,4.7,0.85,7,1.83,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3615,2019,21800.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,27.0,33.0,SMPI,4.4,1.39,2.73,3.44,1.0,6,1.83,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3616,2019,19990.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,27.0,33.0,SMPI,4.4,1.39,2.73,3.44,1.0,6,1.83,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3617,2019,23200.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,25.0,30.0,SMPI,4.64,1.39,2.83,3.38,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3618,2019,21390.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,25.0,30.0,SMPI,4.64,1.39,2.83,3.38,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3619,2019,27500.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3620,2019,25550.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3621,2019,30550.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3622,2019,28900.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,26.0,29.0,Gasoline Direct Injection,3.64,1.02,2.17,4.7,0.85,7,1.83,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3623,2019,26950.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,26.0,29.0,Gasoline Direct Injection,3.64,1.02,2.17,4.7,0.85,7,1.83,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3624,2018,26000.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,26.0,29.0,Gasoline Direct Injection,3.64,1.02,2.17,4.7,0.85,7,1.83,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3625,2018,21300.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,27.0,33.0,SMPI,4.4,1.39,2.73,3.44,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3626,2018,21150.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,27.0,33.0,SMPI,4.4,1.39,2.73,3.44,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3627,2018,19500.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,27.0,33.0,SMPI,4.4,1.39,2.73,3.44,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3628,2018,22600.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,25.0,30.0,SMPI,4.64,1.39,2.83,3.38,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3629,2018,22450.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,25.0,30.0,SMPI,4.64,1.39,2.83,3.38,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,215.0,215.0,17.0,17.0,H,1.0,1.0,5.0,Hyundai
3630,2018,20800.0,All Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,39.6,34.6,102.4,70.9,61.0,13.2,25.0,30.0,SMPI,4.64,1.39,2.83,3.38,1.0,6,1.84,Rack-Pinion,34.8,Aluminum,Strut,Multi-Link,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,150,6.0,147.0,6200.0,132.0,4500.0,4.0,I,Regular,2.0,122.0,205.0,205.0,16.0,16.0,H,1.0,1.0,6.0,Hyundai
3631,2018,27400.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3632,2018,24700.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
3633,2018,27400.0,Front Wheel Drive,5,4,Sport Utility,53.3,41.5,54.5,37.8,55.5,38.0,34.6,102.4,70.9,61.0,13.2,28.0,32.0,Gasoline Direct Injection,3.93,1.07,2.32,5.3,0.82,7,2.04,Rack-Pinion,34.8,Aluminum,Strut,Torsion Beam,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,60000.0,5.0,150000.0,7.0,100000.0,10.0,150000.0,5.0,130,7.0,175.0,5500.0,195.0,1500.0,4.0,I,Intercooled,1.6,97.0,235.0,235.0,18.0,18.0,H,1.0,1.0,4.0,Hyundai
